customer_id,gender,age,education_level,business_type,monthly_income_pln,dependents,dwelling_type,residence_area,distance_to_city_km,road_quality_1to5,wealth_estimate_pln,credit_score_300_850,marital_status,preferred_contact,risk_profile,owns_garage,has_children,has_history,monthly_km,previous_vehicle_segment,previous_vehicle_model,previous_trim,previous_financing,previous_insurance,previous_purchase_price,previous_monthly_rate,previous_vehicle_age_at_purchase,current_budget_monthly_max,dti_limit,updated_at
697,M,59,secondary,employee,40000,2,house,rural,40,3,2828221,533,married,phone,medium,0,1,True,829.0,suv,E2 Trail,comfort,lease_48,OC_AC,200155.0,116.29,1.0,8875.0,0.43,2025-08-29 05:56:25.242966
698,M,52,primary,employee,40000,4,house,urban,0,5,1534608,752,married,phone,low,0,1,True,1080.0,city,A3 Urban,premium,lease_36,OC_AC,75063.0,66.69,4.0,11740.0,0.33,2025-10-31 05:56:25.242966
699,M,22,secondary,company_owner,23399,4,apartment,rural,16,4,672349,439,married,phone,medium,1,1,False,,,,,,,,,,6266.0,0.42,2025-10-22 05:56:25.242966
700,F,25,phd,employee,40000,0,house,urban,0,5,2740714,790,partnership,phone,low,0,0,False,,,,,,,,,,12384.0,0.31,2025-09-04 05:56:25.242966
701,F,48,vocational,employee,35415,1,apartment,urban,0,5,2199931,754,single,phone,low,0,1,False,,,,,,,,,,10820.0,0.33,2025-09-11 05:56:25.242966
702,F,53,vocational,employee,40000,2,apartment,urban,0,5,3362170,645,single,phone,low,0,1,False,,,,,,,,,,10905.0,0.38,2025-08-29 05:56:25.242966
703,M,29,master,sole_trader,34256,0,house,rural,19,4,858492,850,single,email,medium,0,0,True,857.0,sedan,C2 Executive,tech,loan_60,OC_only,102552.0,58.57,3.0,8959.0,0.29,2025-09-20 05:56:25.242966
704,F,29,vocational,employee,28266,4,house,rural,40,4,2010221,656,single,email,high,1,1,False,,,,,,,,,,7304.0,0.31,2025-08-11 05:56:25.242966
705,M,27,phd,company_owner,28970,0,house,urban,0,5,1372098,770,married,chat,medium,1,0,False,,,,,,,,,,7404.0,0.33,2025-10-20 05:56:25.242966
706,M,51,phd,employee,40000,3,house,urban,0,5,2704739,736,divorced,chat,medium,1,1,True,866.0,city,A2 Micro,base,lease_36,OC_AC,45838.0,42.42,2.0,11598.0,0.31,2025-10-18 05:56:25.242966
707,M,20,phd,public_sector,40000,4,house,rural,17,4,1468914,850,married,chat,low,1,1,False,,,,,,,,,,11526.0,0.31,2025-09-04 05:56:25.242966
708,M,51,phd,company_owner,40000,3,house,urban,0,4,1059679,499,married,email,high,1,1,False,,,,,,,,,,9194.0,0.4,2025-08-15 05:56:25.242966
709,M,46,vocational,employee,19737,3,house,urban,0,5,1656623,507,married,phone,low,0,1,True,984.0,city,A1 CityGo,comfort,loan_60,OC_AC,50090.0,27.81,0.0,5885.0,0.41,2025-10-29 05:56:25.242966
710,F,45,vocational,employee,40000,1,apartment,rural,12,4,3426064,567,single,chat,low,1,1,False,,,,,,,,,,12754.0,0.36,2025-08-29 05:56:25.242966
711,F,57,secondary,employee,40000,4,house,urban,0,5,1968022,570,divorced,phone,high,0,1,True,542.0,suv,E1 SUV,tech,lease_36,OC_AC,162013.0,158.49,3.0,10072.0,0.37,2025-08-05 05:56:25.242966
712,F,48,secondary,employee,30499,2,house,rural,25,3,2570922,582,married,phone,low,0,1,True,1766.0,city,A2 Micro,comfort,lease_36,OC_AC,74480.0,73.22,1.0,8969.0,0.37,2025-09-11 05:56:25.242966
713,M,60,phd,employee,40000,0,apartment,urban,0,5,1443052,850,married,phone,low,0,0,False,,,,,,,,,,13030.0,0.27,2025-08-18 05:56:25.242966
714,F,62,master,retired,35465,1,house,rural,47,2,1263451,543,widowed,phone,low,1,1,True,930.0,city,A3 Urban,tech,lease_48,OC_only,69788.0,44.39,3.0,11996.0,0.41,2025-10-08 05:56:25.242966
715,F,70,bachelor,sole_trader,38018,1,house,urban,0,5,1189822,603,married,email,low,1,1,True,733.0,sedan,C1 Sedan,base,lease_48,OC_AC_GAP,100907.0,59.19,2.0,12506.0,0.33,2025-08-20 05:56:25.242966
716,M,63,phd,employee,40000,2,house,rural,31,3,2130332,669,single,phone,medium,1,1,False,,,,,,,,,,8879.0,0.37,2025-09-20 05:56:25.242966
717,F,48,bachelor,sole_trader,40000,1,house,urban,0,5,1018078,666,married,email,low,0,1,True,856.0,wagon,D1 Tourer,base,cash,OC_AC,133124.0,0.0,3.0,10001.0,0.36,2025-10-05 05:56:25.242966
718,M,47,secondary,employee,31145,2,house,urban,0,5,1485099,651,married,phone,high,1,1,False,,,,,,,,,,7806.0,0.35,2025-10-14 05:56:25.242966
719,M,32,secondary,public_sector,40000,2,apartment,urban,0,5,1094399,850,married,phone,low,0,1,True,880.0,compact,B1 Compact,premium,loan_60,OC_AC_GAP,103636.0,56.82,0.0,12917.0,0.31,2025-08-16 05:56:25.242966
720,M,52,bachelor,employee,38842,1,apartment,urban,0,4,2809930,759,divorced,phone,medium,0,1,True,1364.0,suv,E2 Trail,base,lease_48,OC_AC,206790.0,140.32,1.0,11523.0,0.33,2025-08-28 05:56:25.242966
721,M,27,primary,student,27638,3,house,urban,0,5,1789605,471,married,phone,medium,1,1,False,,,,,,,,,,6727.0,0.4,2025-08-22 05:56:25.242966
722,M,71,master,student,40000,1,house,rural,26,4,3165561,488,married,email,medium,0,1,False,,,,,,,,,,11321.0,0.4,2025-08-29 05:56:25.242966
723,M,66,bachelor,employee,40000,3,apartment,urban,0,5,1601482,602,divorced,phone,low,0,1,False,,,,,,,,,,13206.0,0.38,2025-10-08 05:56:25.242966
724,M,26,master,employee,35055,1,apartment,rural,10,4,2121177,548,married,phone,medium,0,1,True,1412.0,city,A2 Micro,comfort,lease_36,OC_AC,48320.0,43.03,1.0,10116.0,0.36,2025-10-14 05:56:25.242966
725,F,63,bachelor,employee,29702,4,house,urban,0,5,1272382,613,married,phone,medium,1,1,True,1228.0,wagon,D1 Tourer,base,loan_60,OC_AC,150460.0,78.95,1.0,8179.0,0.37,2025-09-03 05:56:25.242966
726,M,26,master,retired,26061,1,house,urban,0,5,1566402,615,single,email,medium,1,1,False,,,,,,,,,,6022.0,0.31,2025-10-09 05:56:25.242966
727,M,59,phd,employee,40000,0,house,urban,0,5,2576090,698,married,chat,low,0,0,False,,,,,,,,,,12724.0,0.3,2025-09-03 05:56:25.242966
728,M,24,bachelor,sole_trader,22716,0,apartment,urban,0,4,858721,666,married,email,low,1,0,True,280.0,crossover,F3 Edge,tech,cash,OC_only,129916.0,0.0,1.0,7052.0,0.36,2025-08-11 05:56:25.242966
729,F,46,secondary,student,40000,4,house,urban,0,5,1083747,600,single,phone,medium,1,1,False,,,,,,,,,,9868.0,0.36,2025-08-25 05:56:25.242966
730,F,56,primary,retired,28705,4,house,rural,27,3,2332540,489,married,chat,low,0,1,False,,,,,,,,,,7775.0,0.38,2025-09-19 05:56:25.242966
731,F,60,master,employee,40000,1,house,rural,55,2,3666200,773,single,phone,low,1,1,False,,,,,,,,,,13540.0,0.32,2025-08-11 05:56:25.242966
732,M,43,phd,employee,32661,3,house,urban,0,5,2072420,632,single,phone,high,1,1,True,878.0,compact,B2 Hatch,base,lease_48,OC_AC,106712.0,69.01,3.0,6250.0,0.35,2025-09-12 05:56:25.242966
733,M,70,master,company_owner,40000,2,apartment,rural,11,4,3997455,829,married,phone,low,0,1,False,,,,,,,,,,11689.0,0.29,2025-09-19 05:56:25.242966
734,F,62,phd,employee,40000,0,apartment,rural,24,4,3700939,842,single,phone,low,0,0,True,1160.0,suv,E1 SUV,base,lease_48,OC_AC,147631.0,96.71,2.0,12491.0,0.27,2025-08-06 05:56:25.242966
735,M,31,phd,retired,40000,2,apartment,urban,0,5,1214266,801,married,phone,medium,0,1,True,721.0,compact,B3 Active,base,lease_36,OC_AC,81607.0,75.81,0.0,11910.0,0.27,2025-10-01 05:56:25.242966
736,F,56,master,employee,40000,3,house,urban,0,5,2980728,563,married,phone,low,0,1,False,,,,,,,,,,12684.0,0.39,2025-10-13 05:56:25.242966
737,F,60,bachelor,employee,22265,4,house,urban,0,5,1094324,522,single,phone,low,0,1,True,619.0,compact,B3 Active,comfort,cash,OC_AC,81867.0,0.0,0.0,6245.0,0.38,2025-10-19 05:56:25.242966
738,M,38,primary,retired,31012,4,apartment,urban,0,5,1552830,634,single,phone,low,0,1,False,,,,,,,,,,7941.0,0.38,2025-09-05 05:56:25.242966
739,F,60,primary,employee,40000,0,apartment,urban,0,5,1412060,850,married,phone,low,0,0,False,,,,,,,,,,11271.0,0.29,2025-09-16 05:56:25.242966
740,F,69,vocational,employee,36068,1,house,rural,42,3,3609347,527,single,phone,low,0,1,True,1426.0,city,A2 Micro,comfort,lease_36,OC_AC,59013.0,58.06,4.0,10073.0,0.4,2025-08-23 05:56:25.242966
741,M,64,secondary,employee,40000,2,house,urban,0,5,3136033,570,married,chat,medium,0,1,False,,,,,,,,,,11421.0,0.37,2025-10-18 05:56:25.242966
742,M,61,master,employee,40000,0,apartment,urban,0,5,1740701,809,married,email,low,0,0,True,885.0,compact,B3 Active,comfort,cash,OC_AC,97354.0,0.0,4.0,11506.0,0.31,2025-10-03 05:56:25.242966
743,M,54,secondary,retired,39192,2,apartment,urban,0,4,1905968,337,married,phone,low,0,1,True,355.0,crossover,F2 Flex,base,lease_36,OC_AC,144109.0,132.61,0.0,10184.0,0.44,2025-10-21 05:56:25.242966
744,F,34,primary,employee,22342,0,apartment,urban,0,4,996300,547,married,phone,medium,1,0,False,,,,,,,,,,6470.0,0.37,2025-10-04 05:56:25.242966
745,M,63,vocational,employee,18174,0,apartment,urban,0,5,1443810,586,widowed,phone,low,0,0,True,925.0,crossover,F1 Cross,premium,lease_48,OC_AC,122468.0,78.44,4.0,4576.0,0.35,2025-08-06 05:56:25.242966
746,M,40,phd,employee,40000,0,house,rural,33,3,3122396,640,single,phone,low,1,0,True,835.0,wagon,D1 Tourer,comfort,lease_36,OC_only,100778.0,88.41,1.0,10012.0,0.37,2025-08-12 05:56:25.242966
747,F,49,phd,public_sector,40000,1,house,urban,0,5,1741697,553,divorced,phone,low,1,1,False,,,,,,,,,,11899.0,0.41,2025-09-17 05:56:25.242966
748,M,37,secondary,employee,24777,3,house,rural,31,4,1207951,470,divorced,phone,low,1,1,True,1175.0,crossover,F1 Cross,tech,lease_48,OC_only,106389.0,68.41,0.0,6366.0,0.44,2025-10-23 05:56:25.242966
749,M,37,master,public_sector,40000,0,apartment,urban,0,4,2242229,643,married,email,low,1,0,True,1341.0,sedan,C1 Sedan,base,lease_36,OC_AC,98488.0,89.72,0.0,10708.0,0.35,2025-08-03 05:56:25.242966
750,F,28,master,retired,35262,4,apartment,rural,31,3,1434949,543,single,email,low,0,1,False,,,,,,,,,,12290.0,0.37,2025-10-17 05:56:25.242966
751,M,72,phd,employee,40000,1,house,rural,18,4,2613046,635,single,email,medium,1,1,False,,,,,,,,,,11502.0,0.35,2025-10-22 05:56:25.242966
752,M,28,phd,retired,40000,0,apartment,urban,0,5,983452,625,widowed,email,high,0,0,False,,,,,,,,,,9645.0,0.36,2025-09-25 05:56:25.242966
753,M,24,bachelor,company_owner,22017,1,house,urban,0,5,595657,511,single,email,medium,1,1,False,,,,,,,,,,6025.0,0.39,2025-08-08 05:56:25.242966
754,M,71,secondary,employee,40000,3,house,urban,0,4,2276747,581,divorced,email,low,1,1,False,,,,,,,,,,10191.0,0.35,2025-08-21 05:56:25.242966
755,M,50,bachelor,employee,28239,0,house,rural,16,4,2361748,704,married,chat,medium,0,0,True,1227.0,suv,E2 Trail,comfort,lease_36,OC_AC,179383.0,146.42,1.0,8101.0,0.31,2025-09-29 05:56:25.242966
756,F,44,vocational,retired,27025,0,apartment,urban,0,5,1180783,547,married,email,medium,0,0,True,899.0,sedan,C2 Executive,base,loan_60,OC_only,133352.0,84.76,0.0,6964.0,0.38,2025-09-21 05:56:25.242966
757,F,60,secondary,student,40000,4,apartment,rural,37,3,1679403,759,married,email,low,0,1,True,1187.0,sedan,C2 Executive,base,lease_48,OC_only,118070.0,75.58,2.0,10393.0,0.25,2025-10-26 05:56:25.242966
758,M,41,bachelor,student,40000,2,apartment,rural,37,3,2690489,568,single,email,high,1,1,False,,,,,,,,,,8162.0,0.37,2025-10-07 05:56:25.242966
759,F,27,bachelor,unemployed,37694,1,apartment,urban,0,5,2682935,574,married,phone,medium,0,1,False,,,,,,,,,,9806.0,0.36,2025-09-01 05:56:25.242966
760,F,60,bachelor,employee,36152,3,apartment,rural,41,3,2062721,495,widowed,phone,low,0,1,False,,,,,,,,,,9088.0,0.41,2025-09-24 05:56:25.242966
761,F,29,secondary,retired,26925,4,apartment,urban,0,5,520178,387,single,phone,high,1,1,False,,,,,,,,,,5390.0,0.45,2025-08-04 05:56:25.242966
762,F,50,secondary,retired,40000,1,apartment,rural,45,3,2737574,534,widowed,phone,low,1,1,True,1533.0,mpv,G3 Space,base,lease_48,OC_AC,159841.0,104.68,3.0,11344.0,0.41,2025-09-21 05:56:25.242966
763,F,72,primary,employee,38957,2,house,rural,23,3,2274105,671,partnership,phone,low,0,1,False,,,,,,,,,,11546.0,0.34,2025-08-16 05:56:25.242966
764,F,71,bachelor,employee,40000,0,apartment,urban,0,5,3121634,827,single,phone,low,0,0,True,1061.0,city,A1 CityGo,premium,loan_60,OC_only,72453.0,41.73,2.0,10008.0,0.28,2025-08-27 05:56:25.242966
765,M,39,bachelor,employee,40000,1,apartment,rural,23,4,1503183,426,married,phone,low,0,1,False,,,,,,,,,,12262.0,0.4,2025-09-16 05:56:25.242966
766,F,62,phd,retired,40000,2,apartment,urban,0,5,980365,580,single,phone,high,0,1,True,1017.0,compact,B3 Active,tech,lease_36,OC_AC,92952.0,83.79,1.0,7832.0,0.38,2025-08-14 05:56:25.242966
767,M,53,bachelor,employee,28563,0,house,urban,0,4,1326218,475,married,chat,medium,1,0,True,819.0,suv,E1 SUV,base,lease_48,OC_AC_GAP,172090.0,119.92,1.0,7649.0,0.37,2025-08-14 05:56:25.242966
768,M,46,secondary,company_owner,32211,4,apartment,rural,36,3,2173539,522,partnership,phone,low,1,1,True,780.0,crossover,F3 Edge,comfort,loan_60,OC_AC,140827.0,76.55,2.0,8823.0,0.42,2025-10-03 05:56:25.242966
769,F,27,primary,employee,34902,4,apartment,urban,0,5,1407171,744,divorced,phone,medium,0,1,True,543.0,city,A1 CityGo,comfort,lease_48,OC_only,47119.0,26.95,3.0,8803.0,0.32,2025-10-06 05:56:25.242966
770,M,40,vocational,employee,20299,1,house,rural,29,3,695352,501,widowed,phone,medium,0,1,True,585.0,crossover,F1 Cross,comfort,lease_36,OC_only,144240.0,140.01,2.0,5479.0,0.41,2025-08-29 05:56:25.242966
771,M,55,secondary,sole_trader,39183,1,apartment,urban,0,5,2171332,719,single,phone,high,1,1,True,1341.0,city,A1 CityGo,base,lease_36,OC_AC,49302.0,45.08,3.0,9111.0,0.3,2025-10-29 05:56:25.242966
772,M,74,secondary,employee,36620,0,house,rural,31,3,3140856,850,married,email,high,1,0,False,,,,,,,,,,6681.0,0.28,2025-08-29 05:56:25.242966
773,M,20,secondary,retired,30285,2,house,urban,0,5,713026,620,single,email,high,1,1,False,,,,,,,,,,6748.0,0.32,2025-09-22 05:56:25.242966
774,F,59,secondary,employee,37817,0,house,urban,0,5,2771744,573,divorced,phone,medium,1,0,True,695.0,suv,E1 SUV,comfort,lease_36,OC_AC,114847.0,101.02,2.0,10790.0,0.4,2025-08-23 05:56:25.242966
775,F,66,master,retired,40000,1,apartment,urban,0,4,3002032,713,single,phone,low,0,1,False,,,,,,,,,,10826.0,0.33,2025-10-20 05:56:25.242966
776,M,72,primary,employee,40000,2,apartment,urban,0,5,2196702,585,single,phone,high,0,1,True,349.0,crossover,F3 Edge,comfort,cash,OC_only,128619.0,0.0,0.0,8902.0,0.38,2025-09-10 05:56:25.242966
777,M,43,vocational,unemployed,21325,3,house,rural,36,3,1765348,548,single,email,low,1,1,False,,,,,,,,,,6286.0,0.38,2025-09-13 05:56:25.242966
778,M,26,primary,sole_trader,31683,2,apartment,urban,0,5,2139937,653,single,chat,low,0,1,True,1264.0,wagon,D2 Estate,comfort,loan_60,OC_AC,95441.0,55.48,3.0,10614.0,0.36,2025-10-30 05:56:25.242966
779,M,34,vocational,employee,23487,1,house,urban,0,5,900026,427,single,chat,low,1,1,False,,,,,,,,,,6902.0,0.41,2025-09-14 05:56:25.242966
780,F,66,master,employee,40000,3,house,urban,0,5,1093273,705,single,phone,low,1,1,True,816.0,suv,E1 SUV,base,lease_48,OC_AC_GAP,149554.0,86.81,0.0,13775.0,0.34,2025-09-02 05:56:25.242966
781,F,68,primary,employee,40000,3,apartment,urban,0,5,1950580,670,divorced,email,medium,0,1,False,,,,,,,,,,10888.0,0.35,2025-09-25 05:56:25.242966
782,M,55,secondary,sole_trader,35251,3,apartment,urban,0,5,1318206,657,divorced,email,high,0,1,False,,,,,,,,,,7928.0,0.36,2025-09-06 05:56:25.242966
783,M,26,primary,retired,34239,2,apartment,rural,43,3,1658270,708,single,chat,low,0,1,True,1636.0,suv,E2 Trail,premium,cash,OC_AC,196344.0,0.0,0.0,9559.0,0.35,2025-10-02 05:56:25.242966
784,F,26,phd,employee,38204,4,apartment,urban,0,5,2630891,655,divorced,phone,medium,0,1,False,,,,,,,,,,10228.0,0.41,2025-09-06 05:56:25.242966
785,F,46,master,employee,40000,1,apartment,urban,0,5,3129544,627,married,phone,low,0,1,False,,,,,,,,,,10525.0,0.39,2025-10-10 05:56:25.242966
786,M,52,vocational,sole_trader,29168,4,house,urban,0,5,1267730,610,divorced,phone,medium,1,1,True,971.0,compact,B2 Hatch,tech,lease_48,OC_AC,107155.0,61.1,1.0,7388.0,0.33,2025-10-06 05:56:25.242966
787,M,21,vocational,employee,21775,1,house,rural,17,4,871030,457,single,phone,low,1,1,True,890.0,crossover,F3 Edge,base,lease_36,OC_AC,121510.0,109.06,2.0,6063.0,0.4,2025-10-25 05:56:25.242966
788,M,57,primary,company_owner,40000,1,house,urban,0,5,1043049,538,married,email,low,0,1,False,,,,,,,,,,12681.0,0.38,2025-10-23 05:56:25.242966
789,F,49,secondary,employee,40000,2,apartment,rural,19,3,2334142,300,married,phone,medium,0,1,True,1130.0,compact,B3 Active,base,lease_36,OC_only,78607.0,67.4,2.0,11245.0,0.48,2025-10-19 05:56:25.242966
790,M,20,master,company_owner,40000,2,apartment,urban,0,5,825139,624,single,phone,low,1,1,False,,,,,,,,,,13715.0,0.36,2025-10-14 05:56:25.242966
791,M,25,bachelor,unemployed,40000,3,apartment,urban,0,5,2772828,557,married,email,low,1,1,False,,,,,,,,,,10888.0,0.39,2025-08-28 05:56:25.242966
792,F,44,phd,employee,40000,1,house,rural,10,4,3072684,711,married,phone,low,0,1,True,770.0,city,A3 Urban,base,loan_60,OC_only,72602.0,44.21,2.0,13539.0,0.29,2025-10-12 05:56:25.242966
793,F,59,secondary,employee,40000,4,house,urban,0,4,1565910,424,married,chat,low,1,1,False,,,,,,,,,,13384.0,0.39,2025-09-30 05:56:25.242966
794,M,65,vocational,employee,27138,1,apartment,rural,26,4,2087897,498,married,email,medium,0,1,False,,,,,,,,,,7843.0,0.44,2025-10-16 05:56:25.242966
795,M,43,secondary,sole_trader,28566,2,apartment,urban,0,5,1635002,566,married,chat,low,0,1,False,,,,,,,,,,9257.0,0.38,2025-09-23 05:56:25.242966
796,M,36,vocational,employee,25232,4,house,urban,0,5,1717831,449,married,email,low,1,1,True,908.0,wagon,D1 Tourer,comfort,lease_48,OC_only,110749.0,68.76,1.0,6984.0,0.39,2025-10-09 05:56:25.242966
797,F,73,phd,public_sector,40000,2,house,rural,8,4,2540214,744,single,phone,medium,0,1,True,1245.0,city,A2 Micro,comfort,lease_48,OC_only,48316.0,28.5,2.0,11609.0,0.33,2025-10-02 05:56:25.242966
798,M,45,vocational,sole_trader,23810,3,house,urban,0,5,806428,437,single,phone,medium,1,1,False,,,,,,,,,,6380.0,0.39,2025-10-25 05:56:25.242966
799,F,37,secondary,employee,33578,4,house,rural,22,4,1976978,552,married,chat,low,0,1,True,1367.0,compact,B2 Hatch,tech,cash,OC_AC_GAP,95502.0,0.0,1.0,10881.0,0.38,2025-09-16 05:56:25.242966
800,F,44,bachelor,student,28445,4,house,urban,0,5,752975,565,single,phone,medium,1,1,True,780.0,city,A2 Micro,base,loan_60,OC_only,58474.0,32.84,2.0,6725.0,0.35,2025-10-07 05:56:25.242966
801,F,20,primary,employee,31290,2,house,urban,0,5,1493531,636,married,phone,low,1,1,False,,,,,,,,,,8315.0,0.34,2025-09-03 05:56:25.242966
802,F,36,secondary,retired,25350,2,apartment,rural,25,4,830524,476,single,email,low,1,1,True,1356.0,suv,E3 Adventure,comfort,loan_60,OC_AC,140030.0,88.35,4.0,7039.0,0.39,2025-08-03 05:56:25.242966
803,M,48,secondary,employee,40000,0,house,urban,0,5,2688232,556,married,phone,medium,1,0,False,,,,,,,,,,10436.0,0.4,2025-09-18 05:56:25.242966
804,M,70,vocational,sole_trader,36374,2,house,urban,0,5,3252781,563,married,phone,low,1,1,False,,,,,,,,,,10609.0,0.39,2025-09-15 05:56:25.242966
805,F,60,primary,public_sector,35845,4,house,urban,0,5,1142946,650,divorced,phone,low,1,1,False,,,,,,,,,,12143.0,0.37,2025-08-18 05:56:25.242966
806,M,62,primary,student,22582,2,apartment,urban,0,5,1209332,435,married,phone,medium,1,1,False,,,,,,,,,,4992.0,0.41,2025-10-01 05:56:25.242966
807,M,49,primary,retired,40000,1,house,urban,0,5,2837834,711,married,email,medium,0,1,True,918.0,compact,B3 Active,base,cash,OC_AC,70672.0,0.0,2.0,9056.0,0.35,2025-10-19 05:56:25.242966
808,M,26,secondary,employee,40000,0,house,urban,0,5,1093480,612,widowed,phone,high,1,0,True,1488.0,crossover,F3 Edge,tech,lease_36,OC_only,108782.0,106.17,2.0,8241.0,0.35,2025-08-28 05:56:25.242966
809,M,41,primary,retired,32641,1,house,rural,16,4,1835765,593,married,phone,medium,1,1,True,1476.0,wagon,D1 Tourer,premium,lease_48,OC_AC,138673.0,96.63,2.0,7619.0,0.36,2025-09-03 05:56:25.242966
810,M,74,phd,sole_trader,40000,1,apartment,urban,0,5,3176345,627,married,phone,low,1,1,False,,,,,,,,,,11627.0,0.37,2025-09-19 05:56:25.242966
811,F,22,vocational,sole_trader,28926,4,apartment,urban,0,5,1054952,376,single,email,medium,0,1,False,,,,,,,,,,8024.0,0.42,2025-09-27 05:56:25.242966
812,F,68,bachelor,employee,36196,2,house,rural,26,3,3205662,668,married,phone,low,1,1,False,,,,,,,,,,12645.0,0.35,2025-10-29 05:56:25.242966
813,F,57,master,employee,40000,0,house,urban,0,5,2380056,811,married,phone,medium,1,0,False,,,,,,,,,,9447.0,0.31,2025-09-11 05:56:25.242966
814,F,35,secondary,sole_trader,40000,0,house,rural,8,4,2285581,498,married,email,low,1,0,True,1224.0,suv,E2 Trail,base,lease_36,OC_AC,219067.0,186.41,3.0,11064.0,0.42,2025-09-12 05:56:25.242966
815,M,62,phd,employee,40000,4,apartment,urban,0,5,1384682,744,divorced,phone,low,0,1,True,1405.0,wagon,D3 Long,comfort,cash,OC_AC_GAP,111343.0,0.0,1.0,13075.0,0.36,2025-09-15 05:56:25.242966
816,F,66,primary,student,15644,4,apartment,urban,0,5,418274,429,widowed,email,low,1,1,True,830.0,compact,B1 Compact,base,lease_36,OC_only,108706.0,105.1,0.0,4337.0,0.4,2025-10-04 05:56:25.242966
817,M,22,vocational,retired,19045,3,house,urban,0,5,387687,466,widowed,phone,medium,1,1,True,905.0,city,A3 Urban,comfort,lease_48,OC_only,63498.0,42.32,1.0,5262.0,0.37,2025-10-18 05:56:25.242966
818,M,25,vocational,public_sector,35434,0,house,rural,8,4,2389326,569,married,phone,low,1,0,False,,,,,,,,,,10926.0,0.36,2025-09-10 05:56:25.242966
819,F,56,primary,employee,40000,0,apartment,urban,0,5,3404732,590,partnership,phone,medium,0,0,False,,,,,,,,,,11536.0,0.35,2025-09-06 05:56:25.242966
820,M,74,vocational,public_sector,40000,0,apartment,urban,0,5,3605322,668,widowed,chat,medium,0,0,False,,,,,,,,,,8907.0,0.37,2025-10-16 05:56:25.242966
821,M,21,vocational,employee,15204,3,house,urban,0,4,425402,398,single,phone,medium,0,1,True,1156.0,suv,E1 SUV,tech,lease_36,OC_AC,183827.0,179.1,2.0,4537.0,0.44,2025-10-21 05:56:25.242966
822,M,56,master,employee,40000,3,house,urban,0,5,2404618,650,married,phone,low,0,1,False,,,,,,,,,,13857.0,0.33,2025-09-18 05:56:25.242966
823,M,27,vocational,retired,40000,4,house,urban,0,5,2507380,630,single,phone,low,1,1,False,,,,,,,,,,10090.0,0.34,2025-10-27 05:56:25.242966
824,M,55,phd,employee,37494,0,apartment,urban,0,5,2626686,538,single,phone,high,0,0,True,739.0,suv,E1 SUV,base,lease_48,OC_AC_GAP,192992.0,112.46,3.0,8247.0,0.36,2025-10-14 05:56:25.242966
825,F,54,master,employee,40000,0,apartment,urban,0,5,1238838,763,single,email,medium,1,0,False,,,,,,,,,,10085.0,0.33,2025-09-04 05:56:25.242966
826,F,24,phd,employee,40000,4,apartment,rural,38,3,2654369,644,married,chat,low,1,1,True,1197.0,crossover,F1 Cross,comfort,lease_36,OC_AC_GAP,122102.0,108.25,1.0,11017.0,0.36,2025-10-05 05:56:25.242966
827,M,57,primary,employee,30674,4,apartment,rural,18,4,1068317,548,single,phone,high,1,1,False,,,,,,,,,,7921.0,0.4,2025-09-20 05:56:25.242966
828,F,69,phd,retired,39300,3,house,urban,0,5,1518645,606,single,phone,low,1,1,True,803.0,suv,E3 Adventure,comfort,lease_48,OC_only,211788.0,139.87,4.0,10511.0,0.38,2025-08-31 05:56:25.242966
829,M,67,bachelor,employee,40000,0,house,urban,0,5,3727713,850,single,phone,low,0,0,False,,,,,,,,,,11054.0,0.31,2025-10-16 05:56:25.242966
830,F,21,phd,employee,40000,0,house,urban,0,5,1717696,691,married,chat,low,1,0,True,1109.0,suv,E3 Adventure,base,lease_48,OC_only,155515.0,103.51,2.0,10033.0,0.31,2025-10-11 05:56:25.242966
831,M,33,secondary,sole_trader,32151,0,apartment,urban,0,5,1328292,773,divorced,phone,low,0,0,True,638.0,sedan,C3 Classic,base,lease_36,OC_AC_GAP,149419.0,117.04,2.0,9903.0,0.31,2025-10-05 05:56:25.242966
832,M,33,phd,employee,40000,3,apartment,urban,0,5,2075557,577,partnership,phone,low,0,1,False,,,,,,,,,,13443.0,0.39,2025-09-24 05:56:25.242966
833,M,44,bachelor,student,37291,4,house,rural,11,4,3137768,847,married,chat,medium,1,1,True,1192.0,suv,E1 SUV,tech,loan_60,OC_AC,154195.0,86.55,4.0,10059.0,0.29,2025-09-11 05:56:25.242966
834,F,27,primary,public_sector,24991,3,house,urban,0,5,628261,571,single,chat,low,1,1,True,1303.0,crossover,F3 Edge,base,cash,OC_only,104963.0,0.0,4.0,7876.0,0.34,2025-10-25 05:56:25.242966
835,F,66,secondary,student,40000,1,apartment,urban,0,5,3270847,693,divorced,phone,medium,0,1,True,898.0,compact,B1 Compact,base,cash,OC_AC,108820.0,0.0,1.0,9012.0,0.36,2025-09-19 05:56:25.242966
836,F,62,primary,retired,31944,3,apartment,urban,0,5,1556922,675,single,phone,medium,1,1,True,839.0,crossover,F1 Cross,base,cash,OC_AC,146667.0,0.0,2.0,8854.0,0.34,2025-08-31 05:56:25.242966
837,F,64,phd,employee,40000,0,apartment,urban,0,5,1333133,749,partnership,email,medium,0,0,True,968.0,compact,B1 Compact,comfort,loan_60,OC_AC_GAP,85896.0,47.45,1.0,10109.0,0.35,2025-08-16 05:56:25.242966
